PAGE,FOOTER BEFORE,FOOTER AFTER,STATUS
quartier-plombier-rabat-hay-riad.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-plombier-rabat-ocean.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-plombier-rabat-souissi.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-plombier-rabat-youssoufia.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-plombier-tanger-beni-makada.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-plombier-tanger-iberia.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-plombier-tanger-malabata.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-plombier-tanger-merkala.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-plombier-tanger-val-fleuri.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-agadir-dakhla.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-agadir-founty.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-agadir-hay-mohammadi.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-agadir-secteur-balneare.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-agadir-talborjt.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-casablanca-ain-diab.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-casablanca-ain-sebaa.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-casablanca-bourgogne.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-casablanca-bouskoura.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-casablanca-hay-hassani.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-casablanca-hay-mohammadi.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-casablanca-maarif.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-casablanca-sidi-maarouf.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-fes-bensouda.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-fes-les-orangers.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-fes-medina.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-fes-narjiss.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-fes-saiss.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-fes-ville-nouvelle.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-marrakech-amelkis.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-marrakech-gueliz.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-marrakech-hivernage.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-marrakech-menara.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-marrakech-sidi-ghanem.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-marrakech-targa.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-rabat-agdal.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-rabat-akkari.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-rabat-hassan.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-rabat-hay-riad.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-rabat-ocean.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-rabat-souissi.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-rabat-youssoufia.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-tanger-beni-makada.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-tanger-iberia.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-tanger-malabata.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-tanger-merkala.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
quartier-serrurerie-tanger-val-fleuri.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
rejoindre-fixeo.html,Global JS injected footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
results.html,Global JS injected footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-agadir.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-beni-mellal.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-casablanca.html,fixeo-footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-el-jadida.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-fes.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-kenitra.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-khouribga.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-marrakech.html,fixeo-footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-meknes.html,fixeo-footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-mohammedia.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-nador.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-ouarzazate.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-oujda.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-rabat.html,fixeo-footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-safi.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-sale.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-tanger.html,fixeo-footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-taza.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-temara.html,fxf-mount,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier-tetouan.html,fixeo-footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
serrurier.html,fixeo-footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
service-seo.html,Global JS injected footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
services.html,Global JS injected footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
verification-artisans.html,Global JS injected footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
whatsapp.html,Global JS injected footer,Canonical public gf5a; contextual links retained,"PASS — DOM, assets, idempotence, links retained; visual device review pending"
/artisan/{slug} (shared SSR template),ssp-footer inside narrow profile main,Canonical public gf5a outside main; profile content unchanged,PASS — template and DOM; live sample pending
